-4.999999882812503418e-04 4.999999375000014901e-01
-1.000000132812518816e-03 4.999997499999160322e-01
-1.500000589844083763e-03 4.999994374994741198e-01
-2.000001515626742641e-03 4.999989999982265565e-01
-2.500003066412072664e-03 4.999984374955444011e-01
-3.000005398452689279e-03 4.999977499906190781e-01
-3.500008668002507674e-03 4.999969374824622670e-01
-4.000013031317001255e-03 4.999959999699059576e-01
-4.500018644653462283e-03 4.999949374516025058e-01
-5.000025664271260349e-03 4.999937499260244111e-01
-5.500034246432103889e-03 4.999924373914645948e-01
-6.000044547400298217e-03 4.999909998460362326e-01
-6.500056723443007473e-03 4.999894372876727000e-01
-7.000070930830512225e-03 4.999877497141276828e-01
-7.500087325836471419e-03 4.999859371229751215e-01
-8.000106064738179978e-03 4.999839995116092117e-01
-8.500127303816830751e-03 4.999819368772444039e-01
-9.000151199357772983e-03 4.999797492169152924e-01
-9.500177907650774259e-03 4.999774365274767818e-01
-1.000020758499027725e-02 4.999749988056039207e-01
-1.050024038767566163e-02 4.999724360477919571e-01
-1.100027647201150260e-02 4.999697482503563384e-01
-1.150031599430783452e-02 4.999669354094326001e-01
-1.200035911088040766e-02 4.999639975209765330e-01
-1.250040597805094668e-02 4.999609345807640159e-01
-1.300045675214741604e-02 4.999577465843910162e-01
-1.350051158950427502e-02 4.999544335272735895e-01
-1.400057064646273962e-02 4.999509954046479354e-01
-1.450063407937104455e-02 4.999474322115702862e-01
-1.500070204458469995e-02 4.999437439429169627e-01
-1.550077469846675507e-02 4.999399305933842075e-01
-1.600085219738805326e-02 4.999359921574883514e-01
-1.650093469772749913e-02 4.999319286295657583e-01
-1.700102235587231531e-02 4.999277400037726027e-01
-1.750111532821829741e-02 4.999234262740851475e-01
-1.800121377117008814e-02 4.999189874342994666e-01
-1.850131784114142017e-02 4.999144234780316109e-01
-1.900142769455539365e-02 4.999097343987174979e-01
-1.950154348784472261e-02 4.999049201896128003e-01
-2.000166537745200548e-02 4.998999808437931125e-01
-2.050179351982997847e-02 4.998949163541537843e-01
